Indicator ID, UIS.STAT,AGE,CONTRACT_TYPE,COUNTRY_ORIGIN,Dataflow / Dataset,EDU_ATTAIN,EDU_CAT,EDU_FIELD,EDU_LEVEL,EDU_TYPE,GRADE,IMM_STATUS,INFRASTR,Indicator ID,Indicator Label - EN,Indicator Section,LOCATION,REGION_DEST,SECTOR_EDU,SEX,SE_BKGRD,STAT_UNIT,SUBJECT,TEACH_EXPERIENCE,Table query,Theme,UNIT_MEASURE,WEALTH_QUINTILE,changes in Dec 2018 ,key,short_key
REPP.2.GPV.G2,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPP.2.GPV.G2,"Percentage of repeaters in Grade 2 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4._T._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-g2
REPP.2.GPV.G2.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPP.2.GPV.G2.F,"Percentage of repeaters in Grade 2 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.F._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-f-g2
REPP.2.GPV.G2.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPP.2.GPV.G2.M,"Percentage of repeaters in Grade 2 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.M._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-m-g2
REPP.2.GPV.G3,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPP.2.GPV.G3,"Percentage of repeaters in Grade 3 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4._T._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-g3
REPP.2.GPV.G3.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPP.2.GPV.G3.F,"Percentage of repeaters in Grade 3 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.F._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-f-g3
REPP.2.GPV.G3.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPP.2.GPV.G3.M,"Percentage of repeaters in Grade 3 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.M._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-m-g3
REPP.2.GPV.G4,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G4,_Z,_Z,REPP.2.GPV.G4,"Percentage of repeaters in Grade 4 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4._T._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-g4
REPP.2.GPV.G4.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G4,_Z,_Z,REPP.2.GPV.G4.F,"Percentage of repeaters in Grade 4 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.F._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-f-g4
REPP.2.GPV.G4.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G4,_Z,_Z,REPP.2.GPV.G4.M,"Percentage of repeaters in Grade 4 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.M._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-m-g4
REPP.2.GPV.G5,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G5,_Z,_Z,REPP.2.GPV.G5,"Percentage of repeaters in Grade 5 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4._T._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-g5
REPP.2.GPV.G5.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G5,_Z,_Z,REPP.2.GPV.G5.F,"Percentage of repeaters in Grade 5 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.F._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-f-g5
REPP.2.GPV.G5.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G5,_Z,_Z,REPP.2.GPV.G5.M,"Percentage of repeaters in Grade 5 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.M._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-m-g5
REPP.2.GPV.G6,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G6,_Z,_Z,REPP.2.GPV.G6,"Percentage of repeaters in Grade 6 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4._T._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-g6
REPP.2.GPV.G6.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G6,_Z,_Z,REPP.2.GPV.G6.F,"Percentage of repeaters in Grade 6 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.F._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-f-g6
REPP.2.GPV.G6.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G6,_Z,_Z,REPP.2.GPV.G6.M,"Percentage of repeaters in Grade 6 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPP,_Z,_Z,Percentage of repeaters by grade in primary and lower secondary education,Progression,PT,_Z,,REPP.PT.L2.C4.M._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repp-2-c4-m-g6
FRP.1,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,_T,_Z,_Z,FRP.1,Percentage of female repeaters in primary education,Repetition,_T,W00,INST_T,F,_Z,FRP,_Z,_Z,Percentage of female repeaters,Progression,PT,_Z,,FRP.PT.L1._T.F._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,frp-1
FRP.2t3,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,INIT,_T,_Z,_Z,FRP.2t3,Percentage of female repeaters in secondary education,Repetition,_T,W00,INST_T,F,_Z,FRP,_Z,_Z,Percentage of female repeaters,Progression,PT,_Z,,FRP.PT.L2_3._T.F._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,frp-2_3
REPR.1.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,_T,_Z,_Z,REPR.1.cp,"Repetition rate in primary education (all grades), both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1
REPR.1.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,_T,_Z,_Z,REPR.1.F.cp,"Repetition rate in primary education (all grades), female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f
REPR.1.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,_T,_Z,_Z,REPR.1.M.cp,"Repetition rate in primary education (all grades), male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m
REPR.1.G1.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G1,_Z,_Z,REPR.1.G1.cp,"Repetition rate in Grade 1 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g1
REPR.1.G1.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G1,_Z,_Z,REPR.1.G1.F.cp,"Repetition rate in Grade 1 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g1
REPR.1.G1.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G1,_Z,_Z,REPR.1.G1.M.cp,"Repetition rate in Grade 1 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g1
REPR.1.G2.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G2,_Z,_Z,REPR.1.G2.cp,"Repetition rate in Grade 2 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g2
REPR.1.G2.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G2,_Z,_Z,REPR.1.G2.F.cp,"Repetition rate in Grade 2 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g2
REPR.1.G2.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G2,_Z,_Z,REPR.1.G2.M.cp,"Repetition rate in Grade 2 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g2
REPR.1.G3.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G3,_Z,_Z,REPR.1.G3.cp,"Repetition rate in Grade 3 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g3
REPR.1.G3.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G3,_Z,_Z,REPR.1.G3.F.cp,"Repetition rate in Grade 3 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g3
REPR.1.G3.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G3,_Z,_Z,REPR.1.G3.M.cp,"Repetition rate in Grade 3 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g3
REPR.1.G4.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G4,_Z,_Z,REPR.1.G4.cp,"Repetition rate in Grade 4 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g4
REPR.1.G4.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G4,_Z,_Z,REPR.1.G4.F.cp,"Repetition rate in Grade 4 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g4
REPR.1.G4.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G4,_Z,_Z,REPR.1.G4.M.cp,"Repetition rate in Grade 4 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g4
REPR.1.G5.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G5,_Z,_Z,REPR.1.G5.cp,"Repetition rate in Grade 5 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g5
REPR.1.G5.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G5,_Z,_Z,REPR.1.G5.F.cp,"Repetition rate in Grade 5 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g5
REPR.1.G5.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G5,_Z,_Z,REPR.1.G5.M.cp,"Repetition rate in Grade 5 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G5.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g5
REPR.1.G6.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G6,_Z,_Z,REPR.1.G6.cp,"Repetition rate in Grade 6 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g6
REPR.1.G6.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G6,_Z,_Z,REPR.1.G6.F.cp,"Repetition rate in Grade 6 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g6
REPR.1.G6.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G6,_Z,_Z,REPR.1.G6.M.cp,"Repetition rate in Grade 6 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G6.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g6
REPR.1.G7.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G7,_Z,_Z,REPR.1.G7.cp,"Repetition rate in Grade 7 of primary education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T._T._T.G7.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-g7
REPR.1.G7.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G7,_Z,_Z,REPR.1.G7.F.cp,"Repetition rate in Grade 7 of primary education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.F._T.G7.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-f-g7
REPR.1.G7.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,INIT,G7,_Z,_Z,REPR.1.G7.M.cp,"Repetition rate in Grade 7 of primary education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L1._T.M._T.G7.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-1-m-g7
REPR.2.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,_T,_Z,_Z,REPR.2.cp,"Repetition rate in lower secondary general education (all grades), both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4._T._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4
REPR.2.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,_T,_Z,_Z,REPR.2.F.cp,"Repetition rate in lower secondary general education (all grades), female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.F._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-f
REPR.2.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,_T,_Z,_Z,REPR.2.M.cp,"Repetition rate in lower secondary general education (all grades), male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.M._T._T.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-m
REPR.2.G1.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G1,_Z,_Z,REPR.2.G1.cp,"Repetition rate in Grade 1 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4._T._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-g1
REPR.2.G1.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G1,_Z,_Z,REPR.2.G1.F.cp,"Repetition rate in Grade 1 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.F._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-f-g1
REPR.2.G1.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G1,_Z,_Z,REPR.2.G1.M.cp,"Repetition rate in Grade 1 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.M._T.G1.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-m-g1
REPR.2.G2.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPR.2.G2.cp,"Repetition rate in Grade 2 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4._T._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-g2
REPR.2.G2.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPR.2.G2.F.cp,"Repetition rate in Grade 2 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.F._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-f-g2
REPR.2.G2.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G2,_Z,_Z,REPR.2.G2.M.cp,"Repetition rate in Grade 2 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.M._T.G2.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-m-g2
REPR.2.G3.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPR.2.G3.cp,"Repetition rate in Grade 3 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4._T._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-g3
REPR.2.G3.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPR.2.G3.F.cp,"Repetition rate in Grade 3 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.F._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-f-g3
REPR.2.G3.M.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G3,_Z,_Z,REPR.2.G3.M.cp,"Repetition rate in Grade 3 of lower secondary general education, male (%)",Repetition,_T,W00,INST_T,M,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.M._T.G3.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-m-g3
REPR.2.G4.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G4,_Z,_Z,REPR.2.G4.cp,"Repetition rate in Grade 4 of lower secondary general education, both sexes (%)",Repetition,_T,W00,INST_T,_T,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4._T._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-g4
REPR.2.G4.F.cp,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,C4,_T,L2,INIT,G4,_Z,_Z,REPR.2.G4.F.cp,"Repetition rate in Grade 4 of lower secondary general education, female (%)",Repetition,_T,W00,INST_T,F,_Z,REPR,_Z,_Z,Repetition rates in primary and lower secondary education,Progression,PT,_Z,,REPR.PT.L2.C4.F._T.G4.INST_T._Z._Z._T.INIT._T._Z._Z._Z._Z._Z.W00.W00._Z,repr-2-c4-f-g4
