STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,full_sdmx_key,abb_sdmx_key,abb_sdmx_key2
ROFST_PHH,GLPIA,L1,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..F.....Q1...........,rofst_phh-glpia-1-f-q1
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M................,rofst_phh-glpia-1-m
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M.....Q1...........,rofst_phh-glpia-1-m-q1
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M.....Q2...........,rofst_phh-glpia-1-m-q2
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M.....Q3...........,rofst_phh-glpia-1-m-q3
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M.....Q5...........,rofst_phh-glpia-1-m-q5
ROFST_PHH,GLPIA,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.1..M.....Q4...........,rofst_phh-glpia-1-m-q4
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..................,rofst_phh-glpia-3
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3.......Q2...........,rofst_phh-glpia-3-q2
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3.......Q1...........,rofst_phh-glpia-3-q1
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3.......Q4...........,rofst_phh-glpia-3-q4
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3.......Q3...........,rofst_phh-glpia-3-q3
ROFST_PHH,GLPIA,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3.......Q5...........,rofst_phh-glpia-3-q5
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F.....Q2...........,rofst_phh-glpia-3-f-q2
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F.....Q3...........,rofst_phh-glpia-3-f-q3
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F.....Q1...........,rofst_phh-glpia-3-f-q1
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F................,rofst_phh-glpia-3-f
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F.....Q5...........,rofst_phh-glpia-3-f-q5
ROFST_PHH,GLPIA,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..F.....Q4...........,rofst_phh-glpia-3-f-q4
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M.....Q5...........,rofst_phh-glpia-3-m-q5
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M.....Q4...........,rofst_phh-glpia-3-m-q4
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M.....Q3...........,rofst_phh-glpia-3-m-q3
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M................,rofst_phh-glpia-3-m
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M.....Q2...........,rofst_phh-glpia-3-m-q2
ROFST_PHH,GLPIA,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.GLPIA.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH.GLPIA.3..M.....Q1...........,rofst_phh-glpia-3-m-q1
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M................,rofst_phh-3-m
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M......RUR..........,rofst_phh-3-m-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M......URB..........,rofst_phh-3-m-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q1...........,rofst_phh-3-m-q1
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q1.RUR..........,rofst_phh-3-m-q1-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q1.URB..........,rofst_phh-3-m-q1-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q2...........,rofst_phh-3-m-q2
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q2.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q2.URB..........,rofst_phh-3-m-q2-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q2.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q2.RUR..........,rofst_phh-3-m-q2-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q3...........,rofst_phh-3-m-q3
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q3.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q3.RUR..........,rofst_phh-3-m-q3-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q3.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q3.URB..........,rofst_phh-3-m-q3-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q5.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q5.URB..........,rofst_phh-3-m-q5-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q5...........,rofst_phh-3-m-q5
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q5.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q5.RUR..........,rofst_phh-3-m-q5-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q4.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q4.URB..........,rofst_phh-3-m-q4-urb
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q4.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q4.RUR..........,rofst_phh-3-m-q4-rur
ROFST_PHH,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..M.....Q4...........,rofst_phh-3-m-q4
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q3...........,rofst_phh-3-q3
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q3.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q3.URB..........,rofst_phh-3-q3-urb
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q3,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q3.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q3.RUR..........,rofst_phh-3-q3-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q2.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q2.URB..........,rofst_phh-3-q2-urb
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q2.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q2.RUR..........,rofst_phh-3-q2-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q2...........,rofst_phh-3-q2
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q4.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q4.RUR..........,rofst_phh-3-q4-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q4...........,rofst_phh-3-q4
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q4.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q4.URB..........,rofst_phh-3-q4-urb
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q5.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q5.URB..........,rofst_phh-3-q5-urb
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q5...........,rofst_phh-3-q5
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q5.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q5.RUR..........,rofst_phh-3-q5-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q1.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q1.URB..........,rofst_phh-3-q1-urb
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q1...........,rofst_phh-3-q1
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,Q1,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q1.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3.......Q1.RUR..........,rofst_phh-3-q1-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3........RUR..........,rofst_phh-3-rur
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..................,rofst_phh-3
ROFST_PHH,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3........URB..........,rofst_phh-3-urb
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q5.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q5.URB..........,rofst_phh-3-f-q5-urb
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q5.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q5.RUR..........,rofst_phh-3-f-q5-rur
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q5...........,rofst_phh-3-f-q5
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q4.URB._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q4.URB..........,rofst_phh-3-f-q4-urb
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q4.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q4.RUR..........,rofst_phh-3-f-q4-rur
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q4...........,rofst_phh-3-f-q4
ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,Q2,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q2.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,ROFST_PHH..3..F.....Q2.RUR..........,rofst_phh-3-f-q2-rur
